0.000000	3385.000000	282
15.000000	3370.000000	263
0.000000	3370.000000	278
15.000000	3354.000000	258
0.000000	3385.000000	294
0.000000	3386.000000	250
0.000000	3385.000000	261
0.000000	3354.000000	303
15.000000	3354.000000	278
16.000000	3354.000000	261
16.000000	3338.000000	268
0.000000	3354.000000	269
0.000000	3354.000000	273
15.000000	3370.000000	252
0.000000	3354.000000	280
15.000000	3370.000000	258
0.000000	3370.000000	283
0.000000	3369.000000	286
16.000000	3354.000000	288
15.000000	3370.000000	291
0.000000	3385.000000	248
0.000000	3354.000000	310
0.000000	3354.000000	314
15.000000	3339.000000	275
15.000000	3354.000000	294
16.000000	3354.000000	295
0.000000	3385.000000	292
0.000000	3401.000000	281
15.000000	3370.000000	267
15.000000	3370.000000	287
0.000000	3370.000000	285
15.000000	3354.000000	307
0.000000	3369.000000	268
0.000000	3370.000000	290
0.000000	3369.000000	287
0.000000	3354.000000	275
16.000000	3354.000000	275
0.000000	3369.000000	286
0.000000	3370.000000	271
15.000000	3354.000000	295
16.000000	3370.000000	263
0.000000	3354.000000	264
15.000000	3370.000000	268
0.000000	3369.000000	293
16.000000	3354.000000	281
0.000000	3354.000000	291
15.000000	3354.000000	306
16.000000	3369.000000	266
0.000000	3386.000000	274
15.000000	3370.000000	248
15.000000	3370.000000	278
16.000000	3369.000000	260
0.000000	3370.000000	270
0.000000	3370.000000	275
0.000000	3370.000000	296
15.000000	3370.000000	287
0.000000	3369.000000	269
0.000000	3370.000000	280
0.000000	3354.000000	298
0.000000	3354.000000	269
0.000000	3370.000000	320
0.000000	3369.000000	286
0.000000	3370.000000	288
0.000000	3369.000000	278
16.000000	3354.000000	312
0.000000	3354.000000	278
0.000000	3354.000000	290
16.000000	3354.000000	282
0.000000	3354.000000	271
16.000000	3354.000000	278
16.000000	3369.000000	286
0.000000	3354.000000	257
16.000000	3354.000000	266
0.000000	3369.000000	257
0.000000	3370.000000	255
0.000000	3370.000000	268
0.000000	3369.000000	265
0.000000	3370.000000	253
15.000000	3354.000000	269
16.000000	3354.000000	256
0.000000	3354.000000	288
15.000000	3354.000000	261
16.000000	3354.000000	261
15.000000	3354.000000	277
0.000000	3354.000000	242
16.000000	3370.000000	265
0.000000	3369.000000	259
0.000000	3370.000000	261
0.000000	3369.000000	239
0.000000	3370.000000	259
16.000000	3354.000000	253
0.000000	3369.000000	266
0.000000	3354.000000	242
0.000000	3354.000000	273
0.000000	3369.000000	292
0.000000	3354.000000	291
16.000000	3354.000000	257
0.000000	3354.000000	245
15.000000	3354.000000	288
0.000000	3354.000000	295
