2449.000000	3369.000000	307
2450.000000	3369.000000	314
2433.000000	3370.000000	259
2433.000000	3354.000000	266
2449.000000	3370.000000	269
2449.000000	3354.000000	288
2433.000000	3386.000000	287
2433.000000	3385.000000	259
2418.000000	3370.000000	271
2449.000000	3369.000000	254
2434.000000	3369.000000	305
2418.000000	3401.000000	307
2433.000000	3401.000000	305
2434.000000	3369.000000	294
2433.000000	3370.000000	273
2418.000000	3385.000000	301
2433.000000	3370.000000	287
2418.000000	3385.000000	251
2433.000000	3370.000000	261
2418.000000	3401.000000	285
2434.000000	3369.000000	257
2434.000000	3385.000000	259
2434.000000	3385.000000	269
2449.000000	3370.000000	289
2434.000000	3370.000000	255
2434.000000	3369.000000	265
2434.000000	3385.000000	253
2434.000000	3369.000000	266
2434.000000	3354.000000	256
2434.000000	3354.000000	277
2418.000000	3370.000000	263
2434.000000	3369.000000	295
2434.000000	3354.000000	287
2434.000000	3370.000000	277
2418.000000	3385.000000	290
2450.000000	3369.000000	271
2480.000000	3463.000000	264
2496.000000	3448.000000	292
2480.000000	3432.000000	303
2480.000000	3448.000000	272
2496.000000	3463.000000	296
2496.000000	3447.000000	235
2480.000000	3463.000000	291
2512.000000	3432.000000	267
2496.000000	3432.000000	271
2481.000000	3416.000000	295
2480.000000	3448.000000	301
2481.000000	3432.000000	256
2480.000000	3416.000000	290
2496.000000	3448.000000	281
2496.000000	3432.000000	259
2480.000000	3432.000000	275
2480.000000	3416.000000	245
2480.000000	3401.000000	277
2434.000000	3354.000000	269
2418.000000	3370.000000	265
2418.000000	3354.000000	276
2434.000000	3369.000000	273
2434.000000	3370.000000	253
2433.000000	3370.000000	269
2418.000000	3369.000000	273
2418.000000	3369.000000	290
2418.000000	3370.000000	268
2418.000000	3385.000000	266
2434.000000	3370.000000	287
2433.000000	3354.000000	247
2418.000000	3369.000000	278
2418.000000	3354.000000	271
2418.000000	3354.000000	295
2418.000000	3370.000000	262
2434.000000	3370.000000	278
2433.000000	3370.000000	248
2418.000000	3369.000000	264
2434.000000	3370.000000	249
2433.000000	3354.000000	250
2418.000000	3369.000000	251
2434.000000	3354.000000	285
2418.000000	3369.000000	283
2418.000000	3370.000000	303
2433.000000	3370.000000	262
2433.000000	3370.000000	270
2418.000000	3370.000000	287
2433.000000	3370.000000	247
2418.000000	3354.000000	321
2434.000000	3369.000000	309
2433.000000	3354.000000	304
2418.000000	3385.000000	249
2418.000000	3370.000000	273
2418.000000	3369.000000	317
2418.000000	3370.000000	307
2433.000000	3354.000000	281
2418.000000	3369.000000	275
2434.000000	3370.000000	288
2418.000000	3369.000000	264
2434.000000	3385.000000	283
2418.000000	3369.000000	269
2434.000000	3354.000000	280
2433.000000	3370.000000	300
2418.000000	3370.000000	272
2418.000000	3370.000000	291
