21274.303000	42706.078000	676
22052.698000	42290.633000	697
20645.210000	42177.177000	717
20855.037000	44021.541000	663
19970.057000	38891.774000	688
20951.038000	39541.844000	625
20104.870000	38686.164000	701
19771.497000	38495.190000	627
19699.130000	39516.499000	690
21304.192000	40688.091000	698
19443.094000	38131.880000	722
20832.052000	39250.877000	693
19317.159000	38217.241000	710
19592.739000	38008.642000	678
20016.305000	39374.328000	674
19892.494000	38899.270000	719
20736.270000	40868.949000	656
20532.553000	39575.408000	741
20528.675000	39304.679000	709
19374.018000	37949.848000	687
19743.557000	38803.614000	670
19816.379000	39413.649000	655
19912.004000	38272.328000	674
20302.707000	38888.870000	631
20485.445000	38020.419000	698
20030.767000	39519.705000	665
20310.637000	38977.009000	726
19340.336000	41459.831000	663
19573.789000	36574.597000	702
19896.035000	38160.491000	658
19417.882000	37870.924000	645
19418.597000	38587.287000	699
19318.702000	35405.744000	684
19975.563000	35760.951000	703
19645.557000	38070.195000	735
19475.047000	39260.654000	712
19286.379000	36647.249000	693
19829.454000	37861.909000	664
21340.274000	41347.179000	763
19805.161000	39000.633000	702
23039.587000	41904.627000	680
21157.069000	40314.836000	690
22682.647000	42209.457000	703
20458.315000	38235.658000	737
20137.808000	38145.978000	650
19473.346000	40729.038000	652
19635.906000	39406.478000	692
20045.364000	40788.825000	669
21119.544000	40092.719000	679
19992.238000	38223.516000	629
19756.278000	38941.452000	710
19767.725000	38938.958000	717
19966.529000	38489.026000	663
19256.242000	36058.468000	732
19338.883000	38542.772000	681
20274.382000	42182.561000	692
19555.404000	40675.151000	673
19723.715000	37594.942000	704
19941.490000	36357.769000	710
20045.384000	37935.703000	690
22405.417000	43303.934000	652
21858.896000	41826.398000	646
19695.840000	40912.520000	685
21699.339000	42059.234000	695
22155.521000	41581.093000	700
20834.955000	40539.541000	706
20794.594000	40778.987000	690
19498.511000	38041.285000	727
19521.405000	40346.868000	706
19797.803000	42599.123000	674
20227.332000	42499.586000	659
19313.847000	43112.903000	651
19383.749000	37634.121000	706
21163.420000	40670.908000	679
19530.759000	41871.808000	686
19645.742000	39383.800000	715
19462.184000	40895.214000	739
19757.114000	39244.177000	675
20438.438000	38572.203000	645
19396.071000	40932.335000	698
20623.825000	41633.536000	714
20419.314000	38253.399000	689
19922.432000	39951.940000	692
21036.660000	40423.339000	698
22832.897000	42815.032000	710
20788.710000	40235.715000	677
19767.720000	38738.621000	666
20176.753000	38307.367000	675
19970.491000	38176.954000	720
19688.404000	40170.951000	680
19888.897000	38685.340000	660
21122.770000	43161.255000	717
20663.660000	41389.753000	705
20581.455000	42512.368000	742
20622.461000	41122.661000	679
19904.956000	38423.813000	723
19779.441000	39003.257000	678
19569.966000	38491.140000	653
19446.230000	40527.440000	655
19376.357000	40976.261000	698
