2449.000000	3105.000000	314
2418.000000	3105.000000	266
2418.000000	3105.000000	290
2434.000000	3089.000000	255
2418.000000	3105.000000	256
2433.000000	3105.000000	292
2433.000000	3105.000000	313
2433.000000	3105.000000	268
2433.000000	3089.000000	264
2449.000000	3089.000000	261
2418.000000	3105.000000	267
2464.000000	3089.000000	292
2433.000000	3120.000000	267
2418.000000	3089.000000	265
2418.000000	3136.000000	281
2434.000000	3104.000000	288
2434.000000	3135.000000	299
2418.000000	3104.000000	279
2450.000000	3104.000000	265
2418.000000	3104.000000	284
2449.000000	3089.000000	249
2418.000000	3120.000000	279
2434.000000	3104.000000	262
2418.000000	3120.000000	275
2418.000000	3089.000000	275
2418.000000	3151.000000	281
2434.000000	3120.000000	267
2465.000000	3089.000000	293
2434.000000	3104.000000	275
2449.000000	3120.000000	284
2418.000000	3136.000000	270
2434.000000	3073.000000	279
2418.000000	3120.000000	286
2418.000000	3104.000000	273
2434.000000	3151.000000	276
2434.000000	3104.000000	287
2433.000000	3105.000000	272
2433.000000	3105.000000	258
2465.000000	3089.000000	245
2418.000000	3120.000000	275
2418.000000	3104.000000	283
2434.000000	3120.000000	257
2418.000000	3089.000000	271
2433.000000	3105.000000	261
2418.000000	3120.000000	262
2433.000000	3105.000000	285
2433.000000	3089.000000	298
2449.000000	3104.000000	286
2434.000000	3088.000000	255
2434.000000	3104.000000	266
2418.000000	3151.000000	270
2433.000000	3089.000000	282
2418.000000	3135.000000	279
2434.000000	3088.000000	258
2434.000000	3088.000000	266
2434.000000	3104.000000	295
2481.000000	3104.000000	281
2449.000000	3105.000000	263
2434.000000	3104.000000	265
2418.000000	3136.000000	269
2433.000000	3089.000000	289
2418.000000	3182.000000	279
2434.000000	3104.000000	279
2434.000000	3120.000000	261
2418.000000	3120.000000	279
2465.000000	3104.000000	242
2418.000000	3104.000000	269
2418.000000	3104.000000	298
2434.000000	3120.000000	275
2433.000000	3089.000000	253
2433.000000	3151.000000	283
2418.000000	3089.000000	291
2434.000000	3089.000000	261
2418.000000	3089.000000	270
2433.000000	3089.000000	279
2418.000000	3073.000000	310
2418.000000	3104.000000	283
2433.000000	3105.000000	286
2418.000000	3105.000000	263
2433.000000	3105.000000	282
2433.000000	3105.000000	278
2434.000000	3104.000000	276
2418.000000	3104.000000	243
2434.000000	3104.000000	285
2434.000000	3104.000000	285
2434.000000	3088.000000	262
2418.000000	3120.000000	310
2418.000000	3104.000000	272
2418.000000	3104.000000	276
2418.000000	3104.000000	280
2434.000000	3104.000000	304
2434.000000	3088.000000	242
2434.000000	3104.000000	244
2434.000000	3104.000000	282
2433.000000	3089.000000	263
2418.000000	3104.000000	259
2418.000000	3104.000000	297
2418.000000	3120.000000	268
2433.000000	3089.000000	267
2434.000000	3088.000000	291
