4867.000000	2449.000000	566
4805.000000	2324.000000	590
4789.000000	2309.000000	550
4805.000000	2293.000000	552
4805.000000	2308.000000	592
4821.000000	2309.000000	577
4805.000000	2293.000000	554
4805.000000	2309.000000	567
4789.000000	2309.000000	540
4805.000000	2293.000000	523
4790.000000	2293.000000	537
4805.000000	2293.000000	551
4789.000000	2309.000000	575
4804.000000	2309.000000	543
4789.000000	2309.000000	540
4820.000000	2294.000000	510
4805.000000	2293.000000	571
4805.000000	2309.000000	574
4820.000000	2309.000000	577
4789.000000	2309.000000	553
4789.000000	2309.000000	590
4805.000000	2293.000000	526
4804.000000	2294.000000	548
4821.000000	2308.000000	592
4805.000000	2309.000000	546
4805.000000	2309.000000	515
4774.000000	2324.000000	528
4805.000000	2293.000000	559
4789.000000	2309.000000	556
4805.000000	2309.000000	565
4790.000000	2324.000000	560
4851.000000	2434.000000	551
4821.000000	2402.000000	578
4852.000000	2293.000000	568
4821.000000	2308.000000	589
4852.000000	2355.000000	563
4805.000000	2293.000000	561
4852.000000	2324.000000	538
4992.000000	2340.000000	576
4914.000000	2340.000000	566
4914.000000	2386.000000	559
5632.000000	2418.000000	554
4945.000000	2387.000000	611
4961.000000	2371.000000	580
4914.000000	2340.000000	539
4945.000000	2340.000000	556
4945.000000	2356.000000	547
4914.000000	2356.000000	564
4929.000000	2387.000000	591
4898.000000	2403.000000	558
4914.000000	2371.000000	529
5008.000000	2340.000000	567
5007.000000	2387.000000	531
4976.000000	2387.000000	568
5008.000000	2371.000000	577
4929.000000	2356.000000	577
4945.000000	2340.000000	564
4945.000000	2340.000000	557
5024.000000	2371.000000	531
4867.000000	2324.000000	535
4883.000000	2325.000000	534
4960.000000	2372.000000	563
4882.000000	2325.000000	581
4929.000000	2340.000000	551
4899.000000	2355.000000	528
4946.000000	2340.000000	570
4898.000000	2356.000000	553
4883.000000	2340.000000	569
4929.000000	2325.000000	527
4883.000000	2324.000000	544
4867.000000	2293.000000	552
4868.000000	2324.000000	580
4883.000000	2324.000000	521
4898.000000	2449.000000	593
4898.000000	2340.000000	603
4883.000000	2325.000000	581
4883.000000	2308.000000	569
4867.000000	2340.000000	549
4898.000000	2356.000000	590
4883.000000	2340.000000	536
4883.000000	2340.000000	541
4914.000000	2340.000000	578
4914.000000	2324.000000	557
4945.000000	2325.000000	570
4914.000000	2324.000000	569
4898.000000	2325.000000	554
4898.000000	2356.000000	538
4930.000000	2340.000000	595
5007.000000	2340.000000	531
4914.000000	2340.000000	545
4898.000000	2340.000000	539
4914.000000	2324.000000	561
4883.000000	2340.000000	568
4930.000000	2324.000000	524
5164.000000	2434.000000	584
5179.000000	2402.000000	526
5117.000000	2387.000000	593
5086.000000	2434.000000	551
5132.000000	2434.000000	534
5117.000000	2387.000000	585
